image_id,latex_gt,latex_pred,correct_exact,render_success,inference_time_ms,error_type,note
sqrt_0044415.png,"\xi _ { F I , 1 } ^ { 5 _ { 3 } } \sim ( 2 i \sqrt { 3 } ) \mathrm { T r } \tilde { B } _ { 2 } ^ { 5 _ { 3 } } ( \phi _ { 1 , 1 , 1 } + \phi _ { 1 , 1 , 2 } + \phi _ { 1 , 1 , 3 } ) \; ,",\sum \limits _ { i = 1 } ^ { 1 } \frac { 1 } { ( i + 1 ) ! } = 1 8 . 7 2 \div 1 8 . 7 4 \div 1 8 . 1 1 \cdots 1 9 1 1 1 1 1 1 1 1 1 1 1 1 1 \cdots 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0,0,54681.70666694641,fraction_structure,failed: fraction_structure
sqrt_0047829.png,J _ { \pm } \ | j \ m \rangle _ { q } = \sqrt { [ m \pm j ] \ [ m \mp j \pm 1 ] } \ \ | j \ m \pm 1 \rangle _ { q },1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,0,1,2747.6422786712646,sqrt_structure,failed: sqrt_structure
sqrt_0053506.png,\Delta x ( \tau ) = - \sqrt { S _ { e o } } \ x _ { o } ( \tau ) \Delta \tau _ { c },"\int \limits _ { \cdot } \sin ^ { . } f ( \frac { \pi } { 2 } ) = - \int \limits _ { \cdot } ^ { \cdot } \sqrt { \frac { 1 } { 2 } } d _ { 1 , j } \geq \frac { 1 } { 2 } \geq 1 \leq \frac { 1 } { 2 }",0,0,5024.674892425537,fraction_structure,failed: fraction_structure
hwe_0000135.png,x ^ { 2 } + \frac { 1 5 } { 4 } - 1 0 x + 4 = \frac { 1 6 9 } { 4 } + x ^ { 2 } - 1 3 x,x ^ { 2 } + \frac { 1 5 } { 4 } - 1 0 x + 4 = \frac { 1 6 9 } { 4 } + x ^ { 2 } - 1 4 x,0,1,2866.844654083252,symbol_misrecognition,failed: symbol_misrecognition
hwe_0000001.png,N H _ { 4 } C l + N a C H = N a C l + N H _ { 3 } \uparrow + H _ { 2 } O,\vert b + c \vert + \vert b \vert + \vert c \vert + \vert b \vert + \vert b \vert,0,1,1821.5374946594238,superscript_subscript,failed: superscript_subscript
hwe_0000002.png,= \frac { n } { n + 1 } ( n \in N ^ { \ast } ),i = \frac { \lambda } { \lambda + 1 } ( 1 \in N ^ { \ast } ),0,1,1800.4262447357178,other_structure_error,failed: other_structure_error
hwe_0000010.png,s ( u ) = \frac { \sin ( u ) } { \sin ( \lambda ) },s ( u ) = \frac { \sin ( u ) } { \sin ( \lambda ) },1,1,1613.8575077056885,none,good
hwe_0000011.png,y - \frac { y - 1 } { 2 } = 1 - \frac { y - 2 } { 5 },y = \frac { y - 1 } { 2 } = 1 - \frac { y - 3 } { 5 },0,1,1800.5452156066895,symbol_misrecognition,failed: symbol_misrecognition
hwe_0000012.png,"\{ a _ { 1 } , a _ { 2 } , a _ { 3 } , a _ { 4 } \}","\sum \limits _ { i } \alpha _ { 2 , \alpha _ { 3 , \alpha _ { 4 } } } ]",0,0,2108.975887298584,bracket_mismatch,failed: bracket_mismatch
hwe_0000013.png,3 2 x ^ { 6 } - 4 8 x ^ { 4 } + 1 8 x ^ { 2 } - 1,3 2 x ^ { 2 } - 4 8 x ^ { 4 } + 1 8 x ^ { 2 } - 1,0,1,2087.7649784088135,symbol_misrecognition,failed: symbol_misrecognition
hwe_0000016.png,| a | = | x ^ { 1 } | + \ldots + | x ^ { n } |,| a | = | x ^ { n } | + \cdots + | x ^ { n } |,0,1,1781.0256481170654,symbol_misrecognition,failed: symbol_misrecognition
hwe_0000018.png,\frac { - 5 + 1 0 i } { 2 5 } = \frac { - 1 + 2 1 } { 5 },\frac { - 5 p + 1 0 i } { 2 5 } = \frac { - 1 + 2 1 } { 5 },0,1,2147.3326683044434,symbol_misrecognition,failed: symbol_misrecognition
hwe_0000019.png,m _ { z n } = M _ { z n } \cdot n _ { z n } = 6 5 g / m o l \times 0 . 2 m o l = 1 3 g,"p ( x , y ) = p ( x , y ) = ( p ( x , y ) ) \cdot p ( x , y ) = 1 2",0,1,2170.4652309417725,superscript_subscript,failed: superscript_subscript
